1.000000000000000888e+00 8.328353839115232304e-01 9.399541319930964089e-01 6.355019161282203788e-01 9.439502262461927362e-01 9.011032918025766447e-01 9.360503893174443313e-01 9.589606205617715595e-01 9.110349045038790283e-01 9.205765676649446672e-01 8.296101330742822189e-01 8.350628295024685732e-01 8.932835814833062216e-01 8.830945547062427625e-01 8.995708595081215453e-01 9.188625513290128444e-01 9.196587553978614604e-01 8.195402594926508577e-01 9.032132188790684690e-01 9.298177909708142952e-01 8.898775880643725600e-01 8.753922271968338498e-01 9.153354571444298760e-01 9.295931149815720440e-01 9.103621306266140856e-01 9.506945345344608445e-01 9.188325143682367635e-01 8.322988541649568583e-01 9.399899766722877859e-01 9.338176777938609341e-01 9.159472672052159092e-01 8.777249370685755725e-01 8.981482998927179384e-01 9.375952743394330158e-01 9.092198964208786371e-01 8.805903360263536150e-01 9.333139350096730791e-01 9.224224455015477275e-01 8.225299241693231345e-01 9.340983917483134391e-01 9.317412323525167128e-01 9.317337167990542568e-01 9.546069541123312074e-01 8.731616694733749240e-01 9.472230755452395456e-01 9.298775937839236505e-01 8.347172590104242618e-01 9.454022418867131794e-01 8.718932610015117657e-01 9.624680351565912950e-01 9.539167496218885489e-01 9.143327665563517614e-01 8.696826945199196413e-01 9.144916653584637123e-01 7.732661805580598458e-01 9.420121251617252778e-01 9.511404679394385164e-01 9.440078993319417355e-01 8.921410410261532142e-01 8.722358125658996597e-01 9.240191859391814200e-01 9.036296417229261468e-01 9.343355425463559794e-01 9.329123821859562904e-01 9.122451920503564793e-01 9.238901081189676567e-01 9.393672849501353284e-01 8.939968390191230796e-01 9.481886428502299680e-01 8.975266311084248994e-01 9.015084511190922800e-01 9.335182046689404212e-01 6.105136257697474367e-01 8.683048181725434578e-01 8.501344905072956148e-01 9.362380822742562003e-01 8.888784287671818163e-01 9.468781856865623459e-01 9.358713952754760257e-01 9.476145067630338259e-01 9.399736137360259480e-01 9.495459900137377396e-01 9.196169381395951081e-01 9.440587554909478651e-01 9.383079085234349304e-01 9.545120324946442247e-01 9.265114253999693350e-01 9.132213944539023798e-01 9.231243512881823765e-01 9.184133558011954301e-01 9.224568069854593988e-01 9.451430951425070504e-01 9.309047008834483439e-01 8.289868161302926808e-01 9.257903053241525182e-01 9.170671419864377949e-01 8.556203666367308003e-01 9.314405453419168923e-01 8.519342678225158005e-01 9.406751810248692447e-01
8.328353839115232304e-01 1.000000000000000000e+00 8.933663729888817739e-01 7.835529140754686761e-01 8.592197390784175326e-01 8.766772030356251300e-01 9.202315488602617055e-01 8.481967776879076881e-01 8.858702317048670061e-01 9.019456717106224541e-01 8.706512699856281401e-01 8.872306695082083916e-01 8.627129680525290611e-01 9.177099146607301527e-01 9.204080760229413904e-01 8.774873673884362457e-01 8.580256410462445693e-01 8.518745121432940159e-01 9.365765950115824134e-01 8.513592681374335669e-01 9.224952437264692939e-01 9.144545700185395809e-01 8.863207552989826876e-01 8.917613367373600219e-01 9.187844771117642528e-01 8.195048617631033316e-01 8.500871553914439716e-01 8.919584589196145608e-01 8.676801696756033522e-01 9.068865632352193229e-01 9.210552764526145353e-01 8.572628646344040426e-01 8.307934684266092829e-01 8.981106600530147643e-01 8.835916376019798957e-01 9.148996393236210611e-01 8.326739385091164181e-01 8.732973666475141172e-01 9.159164231945666756e-01 9.115724593061489411e-01 8.448019847661016879e-01 8.319981823994013759e-01 8.382576368688666735e-01 9.223542352269735733e-01 8.397541648890138877e-01 8.397876249158089390e-01 7.501321288560875988e-01 8.677549814748406476e-01 8.512233096968409019e-01 8.258110333604558040e-01 8.331011344542417207e-01 8.771404115639331867e-01 9.047306028720691895e-01 8.367871455252751112e-01 8.859851679143025960e-01 8.249816997534287211e-01 8.740267721740972995e-01 8.842595355509961230e-01 8.974290563293924050e-01 8.594172639203583319e-01 8.625742888931187125e-01 9.175471625446899315e-01 9.078963545197533680e-01 8.588037587730822375e-01 8.502646045198931635e-01 8.836858887165266463e-01 8.994286685449734975e-01 8.891776283412939907e-01 8.524814251531820375e-01 8.826606994562452568e-01 8.515238663441295763e-01 8.663855362297712137e-01 8.090478506642493350e-01 8.422879234065271392e-01 9.123478182030029249e-01 8.611327095084041483e-01 8.719035720353160990e-01 8.417960712571459503e-01 8.959011018288355332e-01 8.590315852373773264e-01 8.514446025594486489e-01 8.585684307616010535e-01 8.731038780255994114e-01 8.692306920347387944e-01 8.512732503223365832e-01 8.575906982021550551e-01 8.530453204369641274e-01 9.042004675092989441e-01 8.887980083769480011e-01 8.691979514560755904e-01 8.700997130954620795e-01 8.727195026262750677e-01 7.986847456266503720e-01 8.666897237468915716e-01 8.682845549048634481e-01 8.490126337302148496e-01 8.652801687699480659e-01 8.858486210161619079e-01 9.119060436875807696e-01 8.555406352745531517e-01
9.399541319930964089e-01 8.933663729888817739e-01 1.000000000000000666e+00 6.647249731247251159e-01 9.423002957046493488e-01 9.230217819200501328e-01 9.551867924864932968e-01 9.492256729947168292e-01 8.962532703511356669e-01 9.503997918582274274e-01 7.999216904874415501e-01 8.418493967666049738e-01 9.145967994038516347e-01 9.203169437521279139e-01 9.273658017888470884e-01 9.428187423361844566e-01 9.449224410111529693e-01 8.187495581022699032e-01 9.068085200075430841e-01 9.590152141079361092e-01 9.157982544047900131e-01 8.897202659001890446e-01 9.094855151086116418e-01 9.185305008234709856e-01 9.330521494164374374e-01 9.216096136176377129e-01 9.453707033398321968e-01 8.780029658000840787e-01 9.494948496338507793e-01 9.449613297481042062e-01 9.426653174728185647e-01 9.078749292553638384e-01 9.188504400881964962e-01 9.434363731764860983e-01 9.082230846005383551e-01 8.856862841744737036e-01 9.094709379211485256e-01 9.295073730046036209e-01 8.550793325871475226e-01 9.248552502230367178e-01 9.513193890322240165e-01 9.283146745342094608e-01 9.415503286532855842e-01 9.252858512212440711e-01 9.217621606385262290e-01 9.223546070234074357e-01 8.092603634215458364e-01 9.481827435315639541e-01 8.824007608953629012e-01 9.301408140285802872e-01 9.386887248671142991e-01 9.300807653633373917e-01 8.830512707212048173e-01 9.218478769275855189e-01 8.184471187946100734e-01 9.076785700530685119e-01 9.448712215944510273e-01 9.212154580562454953e-01 8.762834399603244284e-01 9.285719281691228177e-01 9.204231775459699172e-01 9.250139254353917373e-01 9.245334708720021055e-01 9.501629753770621800e-01 9.508730667279146065e-01 9.271683359201119412e-01 9.386850308772659579e-01 9.398320761866538753e-01 9.546611072172137558e-01 8.719890281890172457e-01 9.199422290538168401e-01 9.551632380438233039e-01 6.300765317398330234e-01 8.292910457968947213e-01 8.534564288736162796e-01 9.533117321108266484e-01 9.410090051794016697e-01 9.436713106538667795e-01 9.279166657912580884e-01 9.676959980474624246e-01 8.990748475402270401e-01 9.623027289858607780e-01 9.539736714769815329e-01 9.415996082246183008e-01 9.347974591306472680e-01 9.599617892095249072e-01 9.359979565531255652e-01 9.459391060408799401e-01 9.574406167142597290e-01 9.356263163878735245e-01 9.337320749688353683e-01 9.593440394413974559e-01 9.071496719306005874e-01 8.377230448786243677e-01 9.709352869789140694e-01 9.240337196893857463e-01 8.393828982893697388e-01 9.210407329927052800e-01 8.613577397181324535e-01 9.340771784258337096e-01
6.355019161282203788e-01 7.835529140754686761e-01 6.647249731247251159e-01 1.000000000000000666e+00 6.579313851001575841e-01 6.923076992011162334e-01 7.036103217619043004e-01 6.546630690849749579e-01 6.769952623786150703e-01 7.069324003865486983e-01 8.241218292457059835e-01 7.928594270067027550e-01 6.525714276629356325e-01 8.047291924839183874e-01 7.320386402131549008e-01 6.952637769143660273e-01 6.728496885454235965e-01 7.429038629365231072e-01 7.665738256568547238e-01 6.740274875741343319e-01 7.239000894490768001e-01 7.379972522810628321e-01 7.252931748552460256e-01 6.751978287692710357e-01 7.339429877979839478e-01 6.345917934595471932e-01 6.749716812535067056e-01 7.370959265199172883e-01 6.890351388643873864e-01 7.173194390593542469e-01 7.444278060894415905e-01 6.833031150603717796e-01 6.062149048247831296e-01 6.772128288568830534e-01 7.329151899815825599e-01 7.391844933587452537e-01 6.525546925693606060e-01 6.888351405362732605e-01 8.175222982632059932e-01 7.138931091362369363e-01 6.720528202933011563e-01 6.447977523553456436e-01 6.460655125881500371e-01 7.287375821495907235e-01 6.225963857697955905e-01 6.285937265221401837e-01 6.307069577515280745e-01 6.641871462025012995e-01 7.010725083509935507e-01 6.402334081531191323e-01 6.496330437113594369e-01 7.088160331618571508e-01 7.282841279674920898e-01 6.700233237510779816e-01 8.449683867231190249e-01 6.465920095229960030e-01 6.800254764996316315e-01 6.806901794645832116e-01 7.159220959544078111e-01 7.183554214628583567e-01 6.730609472596106313e-01 7.200898578001631023e-01 7.151104058368542571e-01 6.749027983040469802e-01 6.552119091234185344e-01 6.926042457009871089e-01 6.945257966877076417e-01 7.180706859475634030e-01 6.374964788390242720e-01 7.906027117823117845e-01 6.906780925388069647e-01 6.654573931499176975e-01 9.207061423412745693e-01 6.989315662906486759e-01 7.581931495909678409e-01 6.463818690472376005e-01 6.809828982007624099e-01 6.359520889799001875e-01 7.094859083203397532e-01 6.536643736942455707e-01 6.773156939819411360e-01 6.154856864493112312e-01 6.769902960020350857e-01 6.520984952855437555e-01 6.431704392440147355e-01 6.412761193828866446e-01 6.561264822014980513e-01 7.329800367457739441e-01 6.797417700889889502e-01 6.968875712519537746e-01 6.900640284368566579e-01 6.591082171678295243e-01 6.053799580395700097e-01 7.919486505787604047e-01 6.889603193538862413e-01 6.882093177633820114e-01 8.327115515384131417e-01 7.334109261025496540e-01 7.704680307155304941e-01 6.674942763435935955e-01
9.439502262461927362e-01 8.592197390784175326e-01 9.423002957046493488e-01 6.579313851001575841e-01 1.000000000000000666e+00 8.808702907236284352e-01 9.357646308328343432e-01 9.378603574478243665e-01 9.111611636784848756e-01 9.509838238790792042e-01 8.194149189345194539e-01 8.522448463182474843e-01 9.125358544467885302e-01 9.145700370741840501e-01 9.253182211872892360e-01 9.373569162891866036e-01 9.611419182240135139e-01 8.264498163097261374e-01 9.088528844447010258e-01 9.261641909812259321e-01 9.045383694329836022e-01 8.919905049682542719e-01 9.307748978869627710e-01 9.461052294704045407e-01 9.453773963648308687e-01 9.679962046671405362e-01 8.982261628950306553e-01 8.419522638782008794e-01 9.565566112455377024e-01 9.576190207453945114e-01 9.340124852967475189e-01 8.651576682358093073e-01 9.134215855759022507e-01 9.539133466700008279e-01 9.181957962680500351e-01 8.825282281323576505e-01 9.342130766228209371e-01 9.285262449814408736e-01 8.587915004750130699e-01 9.434529795076358472e-01 9.360990301571733285e-01 9.470584105091892635e-01 9.561327870290585729e-01 8.818764758132666692e-01 9.438107667939570344e-01 9.466656253889524919e-01 8.922546333281902164e-01 9.662560212406690052e-01 8.671029954648673543e-01 9.563511570083629287e-01 9.529897080477545135e-01 9.423983950459966508e-01 9.164423755239614611e-01 9.260610634179839984e-01 8.268515225587012019e-01 9.389970039789535816e-01 9.680321227279643503e-01 9.540736178206099538e-01 9.023546284771120085e-01 8.836718016971241152e-01 9.453515888153458668e-01 9.026967743252385379e-01 9.492361301808477370e-01 9.317008685373600052e-01 9.103997547801583323e-01 9.397017113835599567e-01 9.539344183007396616e-01 9.129633079556670472e-01 9.728391050764475523e-01 9.011722815113140106e-01 8.868409496271836279e-01 9.620336517554597400e-01 6.362652211947499303e-01 8.464467281413239341e-01 8.609463183908871997e-01 9.687469267993165101e-01 9.305046505144147773e-01 9.783790404791944395e-01 9.290742248851149299e-01 9.586642056235292753e-01 9.264645929241457356e-01 9.441274406507095263e-01 9.158370472343797530e-01 9.677885385718562050e-01 9.507510436038770774e-01 9.583937017496372279e-01 9.340445944873876361e-01 9.419331675755164834e-01 9.013437099836727473e-01 9.176789335180461915e-01 9.650083843402983419e-01 9.670402986659797362e-01 9.406065770695235528e-01 8.236673637450030450e-01 9.136766029820034829e-01 9.324331382769370791e-01 8.718727276931055314e-01 9.139026571921335940e-01 8.769828847623886148e-01 9.598711290174191113e-01
9.011032918025766447e-01 8.766772030356251300e-01 9.230217819200501328e-01 6.923076992011162334e-01 8.808702907236284352e-01 1.000000000000000222e+00 9.229686738809304014e-01 8.991881540643459347e-01 8.784279339450734581e-01 8.875965668726299995e-01 8.504440302106323069e-01 8.569575550718911972e-01 8.473849112037232789e-01 8.839600644020813025e-01 9.037169308798347345e-01 8.694088397508802357e-01 8.807511353609693838e-01 8.312621823065933224e-01 8.919905327794137584e-01 9.222157620856037408e-01 9.047814433757491726e-01 8.901297966985985965e-01 8.957817746979034323e-01 8.938882722993224395e-01 8.959510483943528003e-01 8.750526810338257189e-01 9.031002002912511539e-01 8.550266193910737167e-01 8.973328561535026671e-01 8.989057935870575777e-01 8.974834656757780804e-01 8.713175931380625627e-01 8.779946763115733521e-01 9.105415927277318300e-01 8.947325621018022979e-01 8.792950044029455015e-01 8.795769855086196243e-01 8.764848213198779270e-01 8.272156851724620230e-01 8.972933610034129481e-01 9.047483284901427503e-01 8.615077906016672671e-01 8.875069814331578710e-01 9.149408502454992043e-01 8.736341026356012618e-01 8.736880304496705829e-01 7.545166507771645659e-01 8.952687762537400173e-01 8.743644620992355732e-01 8.874060213784414897e-01 8.998296552724827091e-01 8.806094017411847386e-01 8.562789118181538539e-01 8.881114478307023941e-01 8.032494421454496880e-01 8.678262321663530177e-01 8.851228226495965190e-01 8.933339739566691362e-01 8.843337154690482649e-01 8.728518664997624299e-01 8.842493011293413030e-01 9.085043259434368856e-01 8.975246018979029516e-01 9.166348813615794455e-01 9.175630167980163288e-01 8.711725234260722095e-01 9.143955765994582485e-01 8.767834691700873151e-01 8.917871330859150625e-01 8.772304939307571381e-01 9.057133051958209391e-01 8.949054799903648494e-01 7.122408300611493548e-01 8.493731890102161897e-01 8.790398534831679322e-01 8.890958291507696787e-01 8.730303302105069108e-01 8.769026308592902108e-01 9.106933909253083215e-01 9.202599332320136050e-01 9.068539990910791104e-01 8.956700955282251853e-01 9.004866976586696214e-01 8.843217294553270547e-01 8.833476594380680336e-01 8.972127035082083646e-01 9.022308113008730146e-01 8.911888908245237939e-01 9.048427998087187341e-01 8.864061546298475092e-01 8.677465907534254175e-01 8.951670790446664139e-01 8.545771654719145349e-01 8.730659789611012744e-01 9.138189753087770928e-01 8.557158862483120743e-01 8.547222251749304611e-01 8.967138578671367544e-01 8.613852894046192255e-01 8.814105083407441921e-01
9.360503893174443313e-01 9.202315488602617055e-01 9.551867924864932968e-01 7.036103217619043004e-01 9.357646308328343432e-01 9.229686738809304014e-01 1.000000000000000444e+00 9.332957860259571969e-01 9.534067888739408136e-01 9.430717431072876966e-01 8.789274536324024334e-01 9.016198162513453518e-01 9.028410509804994932e-01 9.393526279011280566e-01 9.609732526318776058e-01 9.306875387489841334e-01 9.302141124108611603e-01 8.362697564023859886e-01 9.569479843705227529e-01 9.272353770617718371e-01 9.649130536099626010e-01 9.451086692611481155e-01 9.376972037370635560e-01 9.683991840168058030e-01 9.627455062417955567e-01 9.183258520787141999e-01 9.399691199227018235e-01 8.917061667560066685e-01 9.449435837188727705e-01 9.755893263668411475e-01 9.650370412461541925e-01 8.898566772193567953e-01 8.873227952221007797e-01 9.641086351814427413e-01 9.296002041988773446e-01 9.278135585137048391e-01 9.133620160400923726e-01 9.253456888121169843e-01 8.855990881283749561e-01 9.650603872692387064e-01 9.420774473792572490e-01 9.241380986771796646e-01 9.336258390691889453e-01 9.445124741757213727e-01 9.216824361883875216e-01 9.212578476096329183e-01 8.078713836504521906e-01 9.449312031711318838e-01 8.992198816447032339e-01 9.268621706187367693e-01 9.320404136365671999e-01 9.294252665710699413e-01 9.155741411574140898e-01 9.136812525175628252e-01 8.460694393825312076e-01 9.003053979223141212e-01 9.453780220490087816e-01 9.640634330085717796e-01 9.263894907970241510e-01 9.057022494226231180e-01 9.248322742174798217e-01 9.693672932279419063e-01 9.570714043588692821e-01 9.241756996375052324e-01 9.247736803420738561e-01 9.310579664730518346e-01 9.665291303726690764e-01 9.284454419157233129e-01 9.466639555089525482e-01 9.256826365093006048e-01 9.211259999384660002e-01 9.394444196414377668e-01 7.117164788944156939e-01 8.941556729341932908e-01 9.208937038032156686e-01 9.419275712654674448e-01 9.258757251459124316e-01 9.299149260607666445e-01 9.507049551072487281e-01 9.484260025431197061e-01 9.334148406498308237e-01 9.297027645432677234e-01 9.492977080774801513e-01 9.407467272259528723e-01 9.270078825319606475e-01 9.510163155967952253e-01 9.166730560693090446e-01 9.453963850095887800e-01 9.229678108064620634e-01 9.282128299724965448e-01 9.239577270274617060e-01 9.488283495109641752e-01 9.005471930926143287e-01 8.561881413298961796e-01 9.431140697467057521e-01 9.113159282713334530e-01 8.820876207025172278e-01 9.404941629546357262e-01 8.966672844322012281e-01 9.288432066007947796e-01
9.589606205617715595e-01 8.481967776879076881e-01 9.492256729947168292e-01 6.546630690849749579e-01 9.378603574478243665e-01 8.991881540643459347e-01 9.332957860259571969e-01 1.000000000000000888e+00 9.007572089387059222e-01 9.279201182563464601e-01 8.385100660520738991e-01 8.367776164987401621e-01 8.985441136945271356e-01 8.993404649982728039e-01 9.244447748951314381e-01 9.260957183403992765e-01 9.246438633822418041e-01 8.316361040395894300e-01 9.034817231902625423e-01 9.316914013294399499e-01 9.074699707330032838e-01 8.888685542869869671e-01 9.155095076260657549e-01 9.133753266379817104e-01 9.251561818132122417e-01 9.284826936301632250e-01 9.165667374162336234e-01 8.838029663320114970e-01 9.397878059496225234e-01 9.264122138625097147e-01 9.288235472731944942e-01 8.853000447441385923e-01 9.006308950079333631e-01 9.440022610365934597e-01 9.120939824691693953e-01 8.793378582508895036e-01 9.207451436883642426e-01 9.300274306272494629e-01 8.471006449393313487e-01 9.247639306875126142e-01 9.318037989665738374e-01 9.242764347236529510e-01 9.419421277473712939e-01 9.084277715823130261e-01 9.328000527045199330e-01 9.332240673604385028e-01 8.272424167552629992e-01 9.422959806293822460e-01 8.805173333163462956e-01 9.377090497045897921e-01 9.400675046131613533e-01 9.277223458954764190e-01 8.765774110306412403e-01 9.192225826023807667e-01 7.952514916324555649e-01 9.261338321972552023e-01 9.423222417279453200e-01 9.303375597229542882e-01 8.967610146117991343e-01 8.994490629698719264e-01 9.306512737202248253e-01 9.012780348339146652e-01 9.339409943691874272e-01 9.259642939085617197e-01 9.071949572829939301e-01 9.272978203036905676e-01 9.417066302442173020e-01 9.213420723997920447e-01 9.435147486000918793e-01 8.836292168436112870e-01 9.103315154415406729e-01 9.315114684737674233e-01 6.309564603122261861e-01 8.994274948796787683e-01 8.618224574009807348e-01 9.317332779894800243e-01 9.054915610995741826e-01 9.330331702916445646e-01 9.299645599050472278e-01 9.443747937775645029e-01 9.364087458385210727e-01 9.328218672974621928e-01 9.359150156311508706e-01 9.372837316339110991e-01 9.269455184430173134e-01 9.457738082710993588e-01 9.210400412105756995e-01 9.258060899844817726e-01 9.448072988132562022e-01 9.265892478906749830e-01 9.290456141603213869e-01 9.439016866094432912e-01 9.200586959462974113e-01 8.284609585742561677e-01 9.300365827112895278e-01 9.156144522771606509e-01 8.411338373105881061e-01 9.584890654772034724e-01 8.520159480368987293e-01 9.316859645466644135e-01
9.110349045038790283e-01 8.858702317048670061e-01 8.962532703511356669e-01 6.769952623786150703e-01 9.111611636784848756e-01 8.784279339450734581e-01 9.534067888739408136e-01 9.007572089387059222e-01 1.000000000000000222e+00 8.905368191311364701e-01 8.622883699491306064e-01 8.661379016713091072e-01 8.879424740200811961e-01 8.863916219898584359e-01 9.151565723288768162e-01 8.835489765438364618e-01 8.721368793880628356e-01 7.967460704044251329e-01 9.306667198706521926e-01 8.667191753694238887e-01 9.196887325360334486e-01 9.259133322407291367e-01 9.124522767596735529e-01 9.675186861499660562e-01 9.165647724538855678e-01 9.095353869640657729e-01 8.923732294609481031e-01 8.460811876980278701e-01 9.047380994308249491e-01 9.428381302796968733e-01 9.105333673583315690e-01 8.743027549264124065e-01 8.779208808763907523e-01 9.512286485676110237e-01 8.984333409209942500e-01 9.351025200894964584e-01 9.075389604484833672e-01 9.086902850292100098e-01 8.442717972117298464e-01 9.458308801794246268e-01 8.797770449996438202e-01 8.915463024802670056e-01 9.092462513600814145e-01 8.910744558936170012e-01 9.274250737358995522e-01 9.385697313338363656e-01 8.492245123499417847e-01 9.320681735569199544e-01 8.459420639807757603e-01 9.037008432761706178e-01 8.998504004412741786e-01 8.949050458380072293e-01 9.061876356289920720e-01 8.623700932382156736e-01 8.051075672021823504e-01 8.960906953281073672e-01 9.318637313343267614e-01 9.536402969867392443e-01 9.300909755915574006e-01 8.345516048176462309e-01 9.046844179095552274e-01 9.294877405169272855e-01 9.299188431301745883e-01 8.954413967363769045e-01 8.701781637083647603e-01 8.906408995102667037e-01 9.504486177661224389e-01 8.592307357232422671e-01 9.091549550003292790e-01 9.160790905887943314e-01 8.780780344144049065e-01 8.837330558966355332e-01 6.999631292151969886e-01 8.923696447613842508e-01 8.928479663489800044e-01 8.908221329907679564e-01 8.496120833542474271e-01 8.846407708081380772e-01 9.319530443264896213e-01 8.943321074708319163e-01 9.198530045405477473e-01 9.235016405985400079e-01 8.916813273795716199e-01 9.326084461524848379e-01 9.084587624432984843e-01 9.171231319251837988e-01 8.854978054748158245e-01 8.867174196207279202e-01 8.770905395604884358e-01 9.002803749977182912e-01 9.167526924742985805e-01 9.071857469316437772e-01 8.976647893496736419e-01 8.161506921460952579e-01 8.690110048713797219e-01 8.481798984997217516e-01 8.557032047831522048e-01 8.969962032904639226e-01 8.722695344998654399e-01 9.043899680720708378e-01
9.205765676649446672e-01 9.019456717106224541e-01 9.503997918582274274e-01 7.069324003865486983e-01 9.509838238790792042e-01 8.875965668726299995e-01 9.430717431072876966e-01 9.279201182563464601e-01 8.905368191311364701e-01 1.000000000000000222e+00 8.225571458649811873e-01 8.606544556869972773e-01 9.231804947110971993e-01 9.381507296535920304e-01 9.377613836002345327e-01 9.623201746396872203e-01 9.456165121998312273e-01 8.357333031784835997e-01 9.308959693382435896e-01 9.420680371842575784e-01 9.214466577434134997e-01 8.998371798057288595e-01 9.155798115848565732e-01 9.227383850230255202e-01 9.512179552934505455e-01 9.194040807144869820e-01 9.169613037062604999e-01 8.998624513095916377e-01 9.696430550015899819e-01 9.478546451984769527e-01 9.605209036477646567e-01 9.131708484327384356e-01 8.847901764527248414e-01 9.426775019165096747e-01 9.317929661153089294e-01 8.960560924124449933e-01 9.226890420189648445e-01 9.543833968357258168e-01 8.696285694078953465e-01 9.374560575351947866e-01 9.366002597368032756e-01 9.304107596295994043e-01 9.468325055180190075e-01 9.107460017015853726e-01 9.179297095537042317e-01 9.159022017296210016e-01 8.346254647097531842e-01 9.487025508427289200e-01 8.962973958375665129e-01 9.293707682819153382e-01 9.390266955586565878e-01 9.544876102942900786e-01 9.506389802317551929e-01 9.235225535562613386e-01 8.665149228593982400e-01 9.160062114189386762e-01 9.511420252089601846e-01 9.269557198876354764e-01 8.908573939645706430e-01 9.226688379264791351e-01 9.370866695194169926e-01 9.017653020349485349e-01 9.432463744843504472e-01 9.359167459150294910e-01 9.148267474074566197e-01 9.562929951277416851e-01 9.432268190169437183e-01 9.722082664337257096e-01 9.458024375158248231e-01 8.973540633701950764e-01 9.062066390616112521e-01 9.631543881750589398e-01 6.700693913963612358e-01 8.365249453135004121e-01 8.657138044256520448e-01 9.577734539545852410e-01 9.436536906377925860e-01 9.468447506698791649e-01 9.369869667433756710e-01 9.513138820852842237e-01 9.006775176261568872e-01 9.174390367062226215e-01 9.361624471548917192e-01 9.510352684662878309e-01 9.409380183050837232e-01 9.533160560004255712e-01 9.330538519976789846e-01 9.620017910051508192e-01 9.345527151946004807e-01 9.578163321645069006e-01 9.590677155128208842e-01 9.639809200356195262e-01 8.996224632614622241e-01 8.415573761150605403e-01 9.476512163269987798e-01 9.316377691583765941e-01 8.608704709763579377e-01 9.211520800979273726e-01 9.155095478782795393e-01 9.504676142060408672e-01
